timestamp,S1_Pompa_RPM,S2_Corrente_A,S3_Pres_Aspirazione_bar,S4_Pres_Mandata_bar,S5_Portata_Lmin,S6_Temp_Fluido_C,S7_Vib_Cuscinetto_Ant_mms,S8_Vib_Cuscinetto_Post_mms,S9_Temp_Motore_C,S10_Efficienza_Pct
0,2844.95,14.66,1.5,5.67,246.55,30.39,1.62,1.39,51.07,83.82
60000,2853.08,14.79,1.49,5.77,246.07,30.16,1.79,1.48,50.61,83.77
120000,2864.4,15.02,1.54,5.89,238.55,29.91,1.87,1.52,50.41,84.33
180000,2867.23,14.39,1.48,5.62,249.89,30.12,1.92,1.59,50.28,84.62
240000,2882.15,15.41,1.44,5.83,248.75,29.77,1.97,1.74,52.37,84.23
300000,2845.78,14.75,1.45,5.64,243.65,30.26,1.71,1.43,50.54,83.49
360000,2861.3,14.39,1.53,5.55,247.64,30.4,1.6,1.31,50.83,84.22
420000,2833.38,14.13,1.59,5.66,247.06,30.17,1.74,1.58,51.74,83.79
480000,2882.11,15.08,1.53,5.83,245.1,29.83,1.75,1.54,51.95,84.47
540000,2879.01,15.02,1.54,5.72,242.72,30.17,1.91,1.65,51.77,84.54
600000,2861.42,14.73,1.57,5.71,247.82,30.37,1.88,1.76,51.36,84.01
660000,2863.36,14.91,1.58,5.8,250.77,30.32,1.86,1.57,51.54,84.24
720000,2834.14,14.47,1.54,5.64,244.51,30.39,1.69,1.46,50.54,84.28
780000,2854.27,14.55,1.5,5.81,244.76,29.61,1.88,1.68,50.89,83.75
840000,2892.36,15.28,1.49,5.86,250.68,30.24,1.93,1.59,51.87,83.74
900000,2884.41,15.09,1.53,5.92,250.01,30.29,1.74,1.45,51.37,84.27
960000,2845.05,14.59,1.58,5.34,245.09,30.26,1.81,1.5,49.5,84.65
1020000,2860.04,14.95,1.39,5.85,242.88,30.23,1.83,1.46,51.34,84.0
1080000,2863.63,15.07,1.57,5.46,241.79,30.24,1.85,1.56,51.71,83.67
1140000,2868.61,14.87,1.54,5.61,244.22,30.41,1.82,1.42,51.4,84.14
1200000,2875.98,14.68,1.45,5.67,250.77,30.16,1.75,1.43,51.01,84.09
1260000,2882.21,15.15,1.53,5.94,248.81,30.32,1.59,1.27,51.91,84.29
1320000,2891.7,14.93,1.54,5.96,246.13,30.59,1.84,1.62,50.53,84.22
1380000,2859.51,14.52,1.44,5.62,243.13,30.22,1.7,1.4,50.96,83.88
1440000,2869.85,15.0,1.46,5.74,253.5,30.26,1.77,1.64,50.91,84.58
1500000,2878.93,15.48,1.45,5.68,251.38,30.36,1.66,1.27,52.24,84.2
1560000,2856.22,14.79,1.5,5.68,249.33,30.51,1.83,1.68,51.44,83.83
1620000,2906.3,15.65,1.52,5.85,246.93,30.44,1.6,1.48,52.01,83.91
1680000,2862.86,14.8,1.52,5.77,240.02,30.13,1.71,1.46,50.97,84.11
1740000,2863.53,15.27,1.51,5.66,250.73,30.27,1.75,1.53,51.59,84.54
1800000,2882.4,15.22,1.56,5.93,250.37,30.28,1.82,1.68,51.32,84.34
1860000,2895.62,15.05,1.56,5.86,251.43,30.3,1.76,1.41,52.0,84.37
1920000,2893.09,15.23,1.54,5.69,250.81,30.28,1.7,1.5,52.21,84.19
1980000,2878.32,14.92,1.52,5.79,247.91,30.23,1.97,1.5,50.25,83.88
2040000,2872.83,14.93,1.5,5.6,241.71,30.32,1.62,1.27,50.97,84.22
2100000,2900.7,15.53,1.58,6.02,251.7,30.57,1.66,1.4,52.0,84.25
