timestamp,S1_Pompa_RPM,S2_Corrente_A,S3_Pres_Aspirazione_bar,S4_Pres_Mandata_bar,S5_Portata_Lmin,S6_Temp_Fluido_C,S7_Vib_Cuscinetto_Ant_mms,S8_Vib_Cuscinetto_Post_mms,S9_Temp_Motore_C,S10_Efficienza_Pct
0,2906.14,15.57,1.44,5.92,257.37,30.42,1.87,1.72,52.42,83.98
60000,2890.35,15.32,1.49,5.86,253.52,30.2,2.07,1.68,51.54,84.38
120000,2910.87,15.72,1.45,5.83,252.01,29.85,1.88,1.56,52.34,83.85
180000,2874.2,14.52,1.52,5.68,246.21,29.85,1.87,1.61,51.47,83.96
240000,2875.82,15.0,1.54,5.72,248.98,30.11,1.88,1.74,51.2,83.65
300000,2887.77,15.42,1.52,5.71,252.12,30.28,1.81,1.46,52.9,84.07
360000,2894.27,14.95,1.54,5.76,249.6,30.12,1.77,1.53,51.48,84.42
420000,2875.66,15.17,1.59,5.9,243.66,30.0,1.77,1.43,52.0,83.94
480000,2881.0,15.17,1.46,5.7,250.11,30.26,1.75,1.51,52.12,84.03
540000,2843.21,14.42,1.48,5.73,241.22,29.87,2.05,1.69,51.63,83.63
600000,2839.53,14.14,1.43,5.66,247.74,30.07,1.74,1.42,50.56,83.51
660000,2877.28,14.86,1.61,5.64,245.78,30.19,1.76,1.47,51.42,83.44
720000,2880.13,14.92,1.56,5.73,243.65,30.57,1.79,1.51,51.45,84.23
780000,2852.87,14.61,1.54,5.6,246.3,30.1,1.72,1.37,51.91,83.74
840000,2883.02,15.17,1.5,5.68,250.48,30.28,1.77,1.56,52.12,83.7
900000,2884.63,14.86,1.46,5.69,246.91,30.19,1.85,1.67,50.66,84.25
960000,2894.59,15.02,1.48,5.76,249.99,30.33,1.84,1.61,52.08,84.22
1020000,2884.37,15.04,1.51,5.78,250.05,30.62,1.85,1.55,52.22,83.51
1080000,2890.56,15.28,1.52,5.62,250.79,29.96,1.76,1.5,52.08,83.92
1140000,2895.77,15.57,1.62,5.86,249.96,30.42,1.87,1.63,52.12,84.09
1200000,2883.89,15.2,1.54,5.66,244.53,30.26,1.85,1.53,51.78,84.03
